id	start_time	duration	norm_pos_x	norm_pos_y
273	285.352	0.836	0.329	0.548
274	286.220	0.232	0.504	0.534
275	286.520	0.732	0.621	0.552
276	287.352	2.100	0.314	0.568
277	289.488	0.564	0.297	0.564
278	290.352	0.736	0.647	0.621
279	291.552	1.236	0.680	0.489
280	292.852	0.768	0.352	0.479
281	293.820	0.368	0.381	0.550
282	294.220	0.200	0.520	0.601
283	294.452	1.336	0.684	0.527
284	296.020	0.232	0.525	0.530
285	296.288	0.200	0.420	0.495
286	296.752	0.668	0.339	0.541
287	297.688	0.632	0.656	0.562
288	298.352	1.400	0.674	0.529
289	299.788	1.800	0.302	0.500
290	301.620	1.100	0.346	0.509
291	302.752	0.632	0.403	0.582
292	303.520	2.000	0.359	0.554
293	305.784	0.268	0.694	0.495
294	306.120	1.300	0.480	0.485
